"id","time","attend","age2000","byear"
1173,2003,1,17.4166666666667,1983
1173,2004,1,17.4166666666667,1983
1173,2005,1,17.4166666666667,1983
1173,2006,1,17.4166666666667,1983
1173,2007,1,17.4166666666667,1983
1173,2008,1,17.4166666666667,1983
1173,2009,1,17.4166666666667,1983
1173,2010,1,17.4166666666667,1983
1178,2000,1,18.5833333333333,1982
1178,2001,1,18.5833333333333,1982
1178,2002,1,18.5833333333333,1982
1178,2003,1,18.5833333333333,1982
1178,2004,1,18.5833333333333,1982
1178,2005,1,18.5833333333333,1982
1178,2006,1,18.5833333333333,1982
1178,2007,1,18.5833333333333,1982
1178,2008,1,18.5833333333333,1982
1178,2009,1,18.5833333333333,1982
1178,2010,1,18.5833333333333,1982
1186,2000,2,20.5,1980
1186,2001,1,20.5,1980
1186,2002,1,20.5,1980
1186,2003,1,20.5,1980
1186,2004,2,20.5,1980
1186,2005,1,20.5,1980
1186,2006,3,20.5,1980
1186,2007,3,20.5,1980
1186,2008,2,20.5,1980
1186,2009,2,20.5,1980
1186,2010,2,20.5,1980
1187,2000,5,17.3333333333333,1983
1187,2001,3,17.3333333333333,1983
1187,2002,2,17.3333333333333,1983
1187,2003,2,17.3333333333333,1983
1187,2004,2,17.3333333333333,1983
1187,2005,2,17.3333333333333,1983
1187,2006,2,17.3333333333333,1983
1187,2007,2,17.3333333333333,1983
1187,2008,2,17.3333333333333,1983
1187,2009,2,17.3333333333333,1983
1187,2010,1,17.3333333333333,1983
1188,2000,6,17.3333333333333,1983
1188,2001,3,17.3333333333333,1983
1188,2002,3,17.3333333333333,1983
1188,2003,2,17.3333333333333,1983
1188,2004,2,17.3333333333333,1983
1188,2005,2,17.3333333333333,1983
1188,2006,2,17.3333333333333,1983
1188,2007,2,17.3333333333333,1983
1188,2008,2,17.3333333333333,1983
1188,2009,2,17.3333333333333,1983
1188,2010,1,17.3333333333333,1983
1189,2000,8,18.25,1982
1189,2001,8,18.25,1982
1189,2002,8,18.25,1982
1189,2003,8,18.25,1982
1189,2004,8,18.25,1982
1189,2005,8,18.25,1982
1189,2006,8,18.25,1982
1189,2007,8,18.25,1982
1189,2008,8,18.25,1982
1189,2009,8,18.25,1982
1189,2010,8,18.25,1982
1191,2000,1,19.9166666666667,1981
1191,2001,1,19.9166666666667,1981
1191,2002,1,19.9166666666667,1981
1191,2003,1,19.9166666666667,1981
1191,2004,1,19.9166666666667,1981
1191,2005,1,19.9166666666667,1981
1191,2006,1,19.9166666666667,1981
1191,2007,1,19.9166666666667,1981
1191,2008,1,19.9166666666667,1981
1191,2009,1,19.9166666666667,1981
1191,2010,1,19.9166666666667,1981
1194,2000,2,16.9166666666667,1984
1194,2001,1,16.9166666666667,1984
1194,2002,1,16.9166666666667,1984
1194,2003,1,16.9166666666667,1984
1194,2004,1,16.9166666666667,1984
1194,2005,1,16.9166666666667,1984
1194,2006,1,16.9166666666667,1984
1194,2007,1,16.9166666666667,1984
1194,2008,1,16.9166666666667,1984
1194,2009,1,16.9166666666667,1984
1194,2010,1,16.9166666666667,1984
1198,2000,1,20.9166666666667,1980
1198,2001,1,20.9166666666667,1980
1198,2002,1,20.9166666666667,1980
1198,2003,1,20.9166666666667,1980
1198,2004,1,20.9166666666667,1980
1198,2005,1,20.9166666666667,1980
1198,2006,1,20.9166666666667,1980
1198,2007,1,20.9166666666667,1980
1198,2008,1,20.9166666666667,1980
1198,2009,1,20.9166666666667,1980
1198,2010,1,20.9166666666667,1980
1199,2000,1,17.25,1983
1199,2001,2,17.25,1983
1199,2002,3,17.25,1983
1199,2003,2,17.25,1983
1199,2004,1,17.25,1983
1199,2005,2,17.25,1983
1199,2006,1,17.25,1983
1199,2007,1,17.25,1983
1199,2008,2,17.25,1983
1199,2009,1,17.25,1983
1199,2010,3,17.25,1983
1202,2000,1,19.25,1981
1202,2001,1,19.25,1981
1202,2002,1,19.25,1981
1202,2003,1,19.25,1981
1202,2004,1,19.25,1981
1202,2005,1,19.25,1981
1202,2006,1,19.25,1981
1202,2007,1,19.25,1981
1202,2008,2,19.25,1981
1202,2009,2,19.25,1981
1202,2010,3,19.25,1981
1203,2000,2,19.1666666666667,1981
1203,2001,1,19.1666666666667,1981
1203,2002,2,19.1666666666667,1981
1203,2003,2,19.1666666666667,1981
1203,2004,2,19.1666666666667,1981
1203,2005,2,19.1666666666667,1981
1203,2006,1,19.1666666666667,1981
1203,2007,2,19.1666666666667,1981
1203,2008,2,19.1666666666667,1981
1203,2009,2,19.1666666666667,1981
1203,2010,2,19.1666666666667,1981
1206,2000,7,16.75,1984
1206,2001,5,16.75,1984
1206,2002,3,16.75,1984
1206,2003,5,16.75,1984
1206,2004,3,16.75,1984
1206,2005,1,16.75,1984
1206,2006,1,16.75,1984
1206,2007,2,16.75,1984
1206,2008,2,16.75,1984
1206,2009,2,16.75,1984
1206,2010,1,16.75,1984
1208,2000,2,18.6666666666667,1982
1208,2001,2,18.6666666666667,1982
1208,2002,1,18.6666666666667,1982
1208,2003,1,18.6666666666667,1982
1208,2004,1,18.6666666666667,1982
1208,2005,1,18.6666666666667,1982
1208,2006,1,18.6666666666667,1982
1208,2007,1,18.6666666666667,1982
1208,2008,1,18.6666666666667,1982
1208,2009,1,18.6666666666667,1982
1208,2010,1,18.6666666666667,1982
1212,2000,2,17.5,1983
1212,2001,3,17.5,1983
1212,2002,2,17.5,1983
1212,2003,2,17.5,1983
1212,2004,1,17.5,1983
1212,2005,1,17.5,1983
1212,2006,2,17.5,1983
1212,2007,2,17.5,1983
1212,2008,5,17.5,1983
1212,2009,4,17.5,1983
1212,2010,1,17.5,1983
1214,2000,2,18.75,1982
1214,2001,3,18.75,1982
1214,2002,5,18.75,1982
1214,2003,7,18.75,1982
1214,2004,7,18.75,1982
1214,2005,7,18.75,1982
1214,2006,7,18.75,1982
1214,2007,7,18.75,1982
1214,2008,7,18.75,1982
1214,2009,4,18.75,1982
1214,2010,7,18.75,1982
1215,2000,3,20.6666666666667,1980
1215,2001,3,20.6666666666667,1980
1215,2002,3,20.6666666666667,1980
1215,2003,3,20.6666666666667,1980
1215,2004,1,20.6666666666667,1980
1215,2005,2,20.6666666666667,1980
1215,2006,2,20.6666666666667,1980
1215,2007,2,20.6666666666667,1980
1215,2008,2,20.6666666666667,1980
1215,2009,1,20.6666666666667,1980
1215,2010,2,20.6666666666667,1980
1217,2000,6,19.8333333333333,1981
1217,2001,3,19.8333333333333,1981
1217,2002,3,19.8333333333333,1981
1217,2003,3,19.8333333333333,1981
1217,2004,2,19.8333333333333,1981
1217,2005,2,19.8333333333333,1981
1217,2006,2,19.8333333333333,1981
1217,2007,1,19.8333333333333,1981
1217,2008,1,19.8333333333333,1981
1217,2009,1,19.8333333333333,1981
1217,2010,1,19.8333333333333,1981
1220,2000,2,19.4166666666667,1981
1220,2001,5,19.4166666666667,1981
1220,2002,1,19.4166666666667,1981
1220,2003,3,19.4166666666667,1981
1220,2004,1,19.4166666666667,1981
1220,2005,3,19.4166666666667,1981
1220,2006,3,19.4166666666667,1981
1220,2007,2,19.4166666666667,1981
1220,2008,1,19.4166666666667,1981
1220,2009,2,19.4166666666667,1981
1220,2010,3,19.4166666666667,1981
1224,2000,6,19.5833333333333,1981
1224,2001,2,19.5833333333333,1981
1224,2002,2,19.5833333333333,1981
1224,2003,2,19.5833333333333,1981
1224,2004,2,19.5833333333333,1981
1224,2005,2,19.5833333333333,1981
1224,2006,1,19.5833333333333,1981
1224,2007,1,19.5833333333333,1981
1224,2008,1,19.5833333333333,1981
1224,2009,1,19.5833333333333,1981
1224,2010,1,19.5833333333333,1981
1226,2000,6,20.75,1980
1226,2001,3,20.75,1980
1226,2002,2,20.75,1980
1226,2003,2,20.75,1980
1226,2004,5,20.75,1980
1226,2005,4,20.75,1980
1226,2006,2,20.75,1980
1226,2007,1,20.75,1980
1226,2008,2,20.75,1980
1226,2009,2,20.75,1980
1226,2010,2,20.75,1980
1227,2000,6,17.75,1983
1227,2001,6,17.75,1983
1227,2002,3,17.75,1983
1227,2003,3,17.75,1983
1227,2004,2,17.75,1983
1227,2005,3,17.75,1983
1227,2006,6,17.75,1983
1227,2007,5,17.75,1983
1227,2008,2,17.75,1983
1227,2009,1,17.75,1983
1227,2010,2,17.75,1983
1228,2000,3,20.1666666666667,1980
1228,2001,3,20.1666666666667,1980
1228,2002,3,20.1666666666667,1980
1228,2003,2,20.1666666666667,1980
1228,2004,3,20.1666666666667,1980
1228,2005,3,20.1666666666667,1980
1228,2006,3,20.1666666666667,1980
1228,2007,3,20.1666666666667,1980
1228,2008,2,20.1666666666667,1980
1228,2009,3,20.1666666666667,1980
1228,2010,2,20.1666666666667,1980
1229,2000,6,16.9166666666667,1984
1229,2001,1,16.9166666666667,1984
1229,2002,6,16.9166666666667,1984
1229,2003,6,16.9166666666667,1984
1229,2004,6,16.9166666666667,1984
1229,2005,5,16.9166666666667,1984
1229,2006,5,16.9166666666667,1984
1229,2007,4,16.9166666666667,1984
1229,2008,5,16.9166666666667,1984
1229,2009,4,16.9166666666667,1984
1229,2010,3,16.9166666666667,1984
1231,2000,2,20.8333333333333,1980
1231,2001,2,20.8333333333333,1980
1231,2002,2,20.8333333333333,1980
1231,2003,2,20.8333333333333,1980
1231,2004,2,20.8333333333333,1980
1231,2005,1,20.8333333333333,1980
1231,2006,2,20.8333333333333,1980
1231,2007,1,20.8333333333333,1980
1231,2008,1,20.8333333333333,1980
1231,2009,1,20.8333333333333,1980
1231,2010,1,20.8333333333333,1980
1232,2000,2,17.25,1983
1232,2001,3,17.25,1983
1232,2002,6,17.25,1983
1232,2003,2,17.25,1983
1232,2004,1,17.25,1983
1232,2005,1,17.25,1983
1232,2006,1,17.25,1983
1232,2007,1,17.25,1983
1232,2008,1,17.25,1983
1232,2009,1,17.25,1983
1232,2010,1,17.25,1983
1233,2000,6,17.9166666666667,1983
1233,2001,6,17.9166666666667,1983
1233,2002,5,17.9166666666667,1983
1233,2003,3,17.9166666666667,1983
1233,2004,6,17.9166666666667,1983
1233,2005,3,17.9166666666667,1983
1233,2006,3,17.9166666666667,1983
1233,2007,2,17.9166666666667,1983
1233,2008,3,17.9166666666667,1983
1233,2009,5,17.9166666666667,1983
1233,2010,2,17.9166666666667,1983
1234,2000,5,17.9166666666667,1983
1234,2001,4,17.9166666666667,1983
1234,2002,3,17.9166666666667,1983
1234,2003,2,17.9166666666667,1983
1234,2004,1,17.9166666666667,1983
1234,2005,1,17.9166666666667,1983
1234,2006,1,17.9166666666667,1983
1234,2007,1,17.9166666666667,1983
1234,2008,1,17.9166666666667,1983
1234,2009,1,17.9166666666667,1983
1234,2010,1,17.9166666666667,1983
1235,2000,6,17.25,1983
1235,2001,3,17.25,1983
1235,2002,4,17.25,1983
1235,2003,3,17.25,1983
1235,2004,3,17.25,1983
1235,2005,5,17.25,1983
1235,2006,3,17.25,1983
1235,2007,3,17.25,1983
1235,2008,5,17.25,1983
1235,2009,6,17.25,1983
1235,2010,6,17.25,1983
1237,2000,2,17.1666666666667,1983
1237,2001,1,17.1666666666667,1983
1237,2002,1,17.1666666666667,1983
1237,2003,1,17.1666666666667,1983
1237,2004,1,17.1666666666667,1983
1237,2005,1,17.1666666666667,1983
1237,2006,1,17.1666666666667,1983
1237,2007,1,17.1666666666667,1983
1237,2008,1,17.1666666666667,1983
1237,2009,1,17.1666666666667,1983
1237,2010,1,17.1666666666667,1983
1238,2000,2,17.5,1983
1238,2001,1,17.5,1983
1238,2002,1,17.5,1983
1238,2003,1,17.5,1983
1238,2004,1,17.5,1983
1238,2005,1,17.5,1983
1238,2006,1,17.5,1983
1238,2007,1,17.5,1983
1238,2008,1,17.5,1983
1238,2009,2,17.5,1983
1238,2010,4,17.5,1983
1239,2000,6,17.3333333333333,1983
1239,2001,3,17.3333333333333,1983
1239,2002,3,17.3333333333333,1983
1239,2003,3,17.3333333333333,1983
1239,2004,2,17.3333333333333,1983
1239,2005,2,17.3333333333333,1983
1239,2006,2,17.3333333333333,1983
1239,2007,2,17.3333333333333,1983
1239,2008,2,17.3333333333333,1983
1239,2009,2,17.3333333333333,1983
1239,2010,2,17.3333333333333,1983
1240,2000,2,19,1982
1240,2001,2,19,1982
1240,2002,2,19,1982
1240,2003,2,19,1982
1240,2004,1,19,1982
1240,2005,2,19,1982
1240,2006,1,19,1982
1240,2007,1,19,1982
1240,2008,1,19,1982
1240,2009,1,19,1982
1240,2010,1,19,1982
1241,2000,3,19.8333333333333,1981
1241,2001,4,19.8333333333333,1981
1241,2002,3,19.8333333333333,1981
1241,2003,3,19.8333333333333,1981
1241,2004,3,19.8333333333333,1981
1241,2005,2,19.8333333333333,1981
1241,2006,2,19.8333333333333,1981
1241,2007,2,19.8333333333333,1981
1241,2008,2,19.8333333333333,1981
1241,2009,2,19.8333333333333,1981
1241,2010,2,19.8333333333333,1981
1243,2000,5,16.75,1984
1243,2001,3,16.75,1984
1243,2002,3,16.75,1984
1243,2003,3,16.75,1984
1243,2004,3,16.75,1984
1243,2005,1,16.75,1984
1243,2006,1,16.75,1984
1243,2007,1,16.75,1984
1243,2008,2,16.75,1984
1243,2009,2,16.75,1984
1243,2010,2,16.75,1984
1246,2000,2,20.0833333333333,1980
1246,2001,2,20.0833333333333,1980
1246,2002,5,20.0833333333333,1980
1246,2003,7,20.0833333333333,1980
1246,2004,6,20.0833333333333,1980
1246,2005,2,20.0833333333333,1980
1246,2006,5,20.0833333333333,1980
1246,2007,6,20.0833333333333,1980
1246,2008,2,20.0833333333333,1980
1246,2009,2,20.0833333333333,1980
1246,2010,5,20.0833333333333,1980
1247,2000,7,18.25,1982
1247,2001,7,18.25,1982
1247,2002,7,18.25,1982
1247,2003,7,18.25,1982
1247,2004,7,18.25,1982
1247,2005,7,18.25,1982
1247,2006,7,18.25,1982
1247,2007,7,18.25,1982
1247,2008,7,18.25,1982
1247,2009,7,18.25,1982
1247,2010,7,18.25,1982
1249,2000,2,19.25,1981
1249,2001,6,19.25,1981
1249,2002,6,19.25,1981
1249,2003,6,19.25,1981
1249,2004,6,19.25,1981
1249,2005,6,19.25,1981
1249,2006,5,19.25,1981
1249,2007,4,19.25,1981
1249,2008,2,19.25,1981
1249,2009,3,19.25,1981
1249,2010,1,19.25,1981
1251,2000,7,19.9166666666667,1981
1251,2001,7,19.9166666666667,1981
1251,2002,7,19.9166666666667,1981
1251,2003,7,19.9166666666667,1981
1251,2004,6,19.9166666666667,1981
1251,2005,7,19.9166666666667,1981
1251,2006,6,19.9166666666667,1981
1251,2007,6,19.9166666666667,1981
1251,2008,6,19.9166666666667,1981
1251,2009,5,19.9166666666667,1981
1251,2010,5,19.9166666666667,1981
1252,2000,7,18.0833333333333,1982
1252,2001,7,18.0833333333333,1982
1252,2002,6,18.0833333333333,1982
1252,2003,6,18.0833333333333,1982
1252,2004,6,18.0833333333333,1982
1252,2005,4,18.0833333333333,1982
1252,2006,2,18.0833333333333,1982
1252,2007,6,18.0833333333333,1982
1252,2008,7,18.0833333333333,1982
1252,2009,2,18.0833333333333,1982
1252,2010,2,18.0833333333333,1982
1253,2000,7,16.5,1984
1253,2001,7,16.5,1984
1253,2002,7,16.5,1984
1253,2003,7,16.5,1984
1253,2004,6,16.5,1984
1253,2005,6,16.5,1984
1253,2006,7,16.5,1984
1253,2007,6,16.5,1984
1253,2008,6,16.5,1984
1253,2009,6,16.5,1984
1253,2010,7,16.5,1984
1254,2000,3,18.75,1982
1254,2001,3,18.75,1982
1254,2002,2,18.75,1982
1254,2003,2,18.75,1982
1254,2004,2,18.75,1982
1254,2005,1,18.75,1982
1254,2006,2,18.75,1982
1254,2007,3,18.75,1982
1254,2008,2,18.75,1982
1254,2009,3,18.75,1982
1254,2010,2,18.75,1982
1260,2000,3,18,1983
1260,2001,1,18,1983
1260,2002,1,18,1983
1260,2003,1,18,1983
1260,2004,1,18,1983
1260,2005,1,18,1983
1260,2006,1,18,1983
1260,2007,1,18,1983
1260,2008,1,18,1983
1260,2009,1,18,1983
1260,2010,1,18,1983
1261,2000,2,19.5833333333333,1981
1261,2001,6,19.5833333333333,1981
1261,2002,5,19.5833333333333,1981
1261,2003,7,19.5833333333333,1981
1261,2004,7,19.5833333333333,1981
1261,2005,7,19.5833333333333,1981
1261,2006,7,19.5833333333333,1981
1261,2007,7,19.5833333333333,1981
1261,2008,7,19.5833333333333,1981
1261,2009,7,19.5833333333333,1981
1261,2010,7,19.5833333333333,1981
1263,2000,2,18.75,1982
1263,2001,2,18.75,1982
1263,2002,1,18.75,1982
1263,2003,1,18.75,1982
1263,2004,1,18.75,1982
1263,2005,1,18.75,1982
1263,2006,1,18.75,1982
1263,2007,1,18.75,1982
1263,2008,1,18.75,1982
1263,2009,1,18.75,1982
1263,2010,1,18.75,1982
1265,2000,2,20.25,1980
1265,2001,1,20.25,1980
1265,2002,1,20.25,1980
1265,2003,1,20.25,1980
1265,2004,1,20.25,1980
1265,2005,2,20.25,1980
1265,2006,1,20.25,1980
1265,2007,1,20.25,1980
1265,2008,1,20.25,1980
1265,2009,1,20.25,1980
1265,2010,1,20.25,1980
1266,2000,1,17.75,1983
1266,2001,1,17.75,1983
1266,2002,1,17.75,1983
1266,2003,1,17.75,1983
1266,2004,1,17.75,1983
1266,2005,1,17.75,1983
1266,2006,1,17.75,1983
1266,2007,1,17.75,1983
1266,2008,1,17.75,1983
1266,2009,1,17.75,1983
1266,2010,1,17.75,1983
1267,2000,4,19.5,1981
1267,2001,3,19.5,1981
1267,2002,2,19.5,1981
1267,2003,3,19.5,1981
1267,2004,3,19.5,1981
1267,2005,3,19.5,1981
1267,2006,3,19.5,1981
1267,2007,3,19.5,1981
1267,2008,3,19.5,1981
1267,2009,2,19.5,1981
1267,2010,2,19.5,1981
1268,2000,1,20.25,1980
1268,2001,1,20.25,1980
1268,2002,1,20.25,1980
1268,2003,1,20.25,1980
1268,2004,1,20.25,1980
1268,2005,2,20.25,1980
1268,2006,1,20.25,1980
1268,2007,1,20.25,1980
1268,2008,1,20.25,1980
1268,2009,1,20.25,1980
1268,2010,1,20.25,1980
1270,2000,5,19.9166666666667,1981
1270,2001,3,19.9166666666667,1981
1270,2002,3,19.9166666666667,1981
1270,2003,4,19.9166666666667,1981
1270,2004,3,19.9166666666667,1981
1270,2005,6,19.9166666666667,1981
1270,2006,6,19.9166666666667,1981
1270,2007,5,19.9166666666667,1981
1270,2008,6,19.9166666666667,1981
1270,2009,6,19.9166666666667,1981
1270,2010,6,19.9166666666667,1981
1275,2000,2,17.0833333333333,1983
1275,2001,1,17.0833333333333,1983
1275,2002,2,17.0833333333333,1983
1275,2003,2,17.0833333333333,1983
1275,2004,2,17.0833333333333,1983
1275,2005,3,17.0833333333333,1983
1275,2006,2,17.0833333333333,1983
1275,2007,2,17.0833333333333,1983
1275,2008,1,17.0833333333333,1983
1275,2009,1,17.0833333333333,1983
1275,2010,1,17.0833333333333,1983
1276,2000,5,20.6666666666667,1980
1276,2001,4,20.6666666666667,1980
1276,2002,5,20.6666666666667,1980
1276,2003,3,20.6666666666667,1980
1276,2004,5,20.6666666666667,1980
1276,2005,5,20.6666666666667,1980
1276,2006,4,20.6666666666667,1980
1276,2007,3,20.6666666666667,1980
1276,2008,4,20.6666666666667,1980
1276,2009,3,20.6666666666667,1980
1276,2010,3,20.6666666666667,1980
1277,2000,2,18.5833333333333,1982
1277,2001,2,18.5833333333333,1982
1277,2002,3,18.5833333333333,1982
1277,2003,3,18.5833333333333,1982
1277,2004,4,18.5833333333333,1982
1277,2005,3,18.5833333333333,1982
1277,2006,3,18.5833333333333,1982
1277,2007,5,18.5833333333333,1982
1277,2008,3,18.5833333333333,1982
1277,2009,3,18.5833333333333,1982
1277,2010,2,18.5833333333333,1982
1278,2000,3,18.0833333333333,1982
1278,2001,2,18.0833333333333,1982
1278,2002,3,18.0833333333333,1982
1278,2003,4,18.0833333333333,1982
1278,2004,3,18.0833333333333,1982
1278,2005,2,18.0833333333333,1982
1278,2006,2,18.0833333333333,1982
1278,2007,2,18.0833333333333,1982
1278,2008,2,18.0833333333333,1982
1278,2009,2,18.0833333333333,1982
1278,2010,1,18.0833333333333,1982
1279,2000,2,18.0833333333333,1982
1279,2001,2,18.0833333333333,1982
1279,2002,2,18.0833333333333,1982
1279,2003,2,18.0833333333333,1982
1279,2004,2,18.0833333333333,1982
1279,2005,3,18.0833333333333,1982
1279,2006,3,18.0833333333333,1982
1279,2007,2,18.0833333333333,1982
1279,2008,2,18.0833333333333,1982
1279,2009,2,18.0833333333333,1982
1279,2010,2,18.0833333333333,1982
1281,2000,4,16.0833333333333,1984
1281,2001,3,16.0833333333333,1984
1281,2002,3,16.0833333333333,1984
1281,2003,3,16.0833333333333,1984
1281,2004,3,16.0833333333333,1984
1281,2005,2,16.0833333333333,1984
1281,2006,2,16.0833333333333,1984
1281,2007,2,16.0833333333333,1984
1281,2008,2,16.0833333333333,1984
1281,2009,2,16.0833333333333,1984
1281,2010,2,16.0833333333333,1984
1282,2000,1,19.25,1981
1282,2001,1,19.25,1981
1282,2002,1,19.25,1981
1282,2003,1,19.25,1981
1282,2004,1,19.25,1981
1282,2005,1,19.25,1981
1282,2006,1,19.25,1981
1282,2007,1,19.25,1981
1282,2008,1,19.25,1981
1282,2009,2,19.25,1981
1282,2010,2,19.25,1981
1283,2000,1,17.75,1983
1283,2001,1,17.75,1983
1283,2002,1,17.75,1983
1283,2003,1,17.75,1983
1283,2004,1,17.75,1983
1283,2005,1,17.75,1983
1283,2006,1,17.75,1983
1283,2007,1,17.75,1983
1283,2008,1,17.75,1983
1283,2009,1,17.75,1983
1283,2010,1,17.75,1983
1284,2000,3,19.4166666666667,1981
1284,2001,4,19.4166666666667,1981
1284,2002,1,19.4166666666667,1981
1284,2003,3,19.4166666666667,1981
1284,2004,1,19.4166666666667,1981
1284,2005,1,19.4166666666667,1981
1284,2006,1,19.4166666666667,1981
1284,2007,6,19.4166666666667,1981
1284,2008,5,19.4166666666667,1981
1284,2009,5,19.4166666666667,1981
1284,2010,4,19.4166666666667,1981
1285,2000,5,19.5833333333333,1981
1285,2001,3,19.5833333333333,1981
1285,2002,2,19.5833333333333,1981
1285,2003,3,19.5833333333333,1981
1285,2004,3,19.5833333333333,1981
1285,2005,3,19.5833333333333,1981
1285,2006,2,19.5833333333333,1981
1285,2007,2,19.5833333333333,1981
1285,2008,2,19.5833333333333,1981
1285,2009,2,19.5833333333333,1981
1285,2010,2,19.5833333333333,1981
1286,2000,3,17.1666666666667,1983
1286,2001,4,17.1666666666667,1983
1286,2002,3,17.1666666666667,1983
1286,2003,2,17.1666666666667,1983
1286,2004,2,17.1666666666667,1983
1286,2005,2,17.1666666666667,1983
1286,2006,2,17.1666666666667,1983
1286,2007,3,17.1666666666667,1983
1286,2008,3,17.1666666666667,1983
1286,2009,4,17.1666666666667,1983
1286,2010,4,17.1666666666667,1983
1288,2000,1,17.25,1983
1288,2001,1,17.25,1983
1288,2002,1,17.25,1983
1288,2003,4,17.25,1983
1288,2004,1,17.25,1983
1288,2005,1,17.25,1983
1288,2006,1,17.25,1983
1288,2007,1,17.25,1983
1288,2008,1,17.25,1983
1288,2009,1,17.25,1983
1288,2010,1,17.25,1983
1290,2000,5,19.8333333333333,1981
1290,2001,3,19.8333333333333,1981
1290,2002,2,19.8333333333333,1981
1290,2003,3,19.8333333333333,1981
1290,2004,3,19.8333333333333,1981
1290,2005,3,19.8333333333333,1981
1290,2006,3,19.8333333333333,1981
1290,2007,2,19.8333333333333,1981
1290,2008,2,19.8333333333333,1981
1290,2009,2,19.8333333333333,1981
1290,2010,3,19.8333333333333,1981
1291,2000,1,20.4166666666667,1980
1291,2001,1,20.4166666666667,1980
1291,2002,1,20.4166666666667,1980
1291,2003,1,20.4166666666667,1980
1291,2004,1,20.4166666666667,1980
1291,2005,1,20.4166666666667,1980
1291,2006,2,20.4166666666667,1980
1291,2007,1,20.4166666666667,1980
1291,2008,1,20.4166666666667,1980
1291,2009,1,20.4166666666667,1980
1291,2010,1,20.4166666666667,1980
1292,2000,6,18.5833333333333,1982
1292,2001,2,18.5833333333333,1982
1292,2002,2,18.5833333333333,1982
1292,2003,2,18.5833333333333,1982
1292,2004,2,18.5833333333333,1982
1292,2005,3,18.5833333333333,1982
1292,2006,2,18.5833333333333,1982
1292,2007,4,18.5833333333333,1982
1292,2008,4,18.5833333333333,1982
1292,2009,6,18.5833333333333,1982
1292,2010,6,18.5833333333333,1982
1294,2000,3,16.4166666666667,1984
1294,2001,1,16.4166666666667,1984
1294,2002,1,16.4166666666667,1984
1294,2003,1,16.4166666666667,1984
1294,2004,1,16.4166666666667,1984
1294,2005,1,16.4166666666667,1984
1294,2006,1,16.4166666666667,1984
1294,2007,1,16.4166666666667,1984
1294,2008,1,16.4166666666667,1984
1294,2009,1,16.4166666666667,1984
1294,2010,1,16.4166666666667,1984
1296,2000,7,17.3333333333333,1983
1296,2001,7,17.3333333333333,1983
1296,2002,7,17.3333333333333,1983
1296,2003,7,17.3333333333333,1983
1296,2004,7,17.3333333333333,1983
1296,2005,7,17.3333333333333,1983
1296,2006,7,17.3333333333333,1983
1296,2007,7,17.3333333333333,1983
1296,2008,7,17.3333333333333,1983
1296,2009,7,17.3333333333333,1983
1296,2010,7,17.3333333333333,1983
1297,2000,1,20.9166666666667,1980
1297,2001,2,20.9166666666667,1980
1297,2002,2,20.9166666666667,1980
1297,2003,2,20.9166666666667,1980
1297,2004,2,20.9166666666667,1980
1297,2005,2,20.9166666666667,1980
1297,2006,2,20.9166666666667,1980
1297,2007,2,20.9166666666667,1980
1297,2008,2,20.9166666666667,1980
1297,2009,2,20.9166666666667,1980
1297,2010,2,20.9166666666667,1980
1301,2000,6,16.75,1984
1301,2001,5,16.75,1984
1301,2002,3,16.75,1984
1301,2003,4,16.75,1984
1301,2004,3,16.75,1984
1301,2005,4,16.75,1984
1301,2006,4,16.75,1984
1301,2007,5,16.75,1984
1301,2008,5,16.75,1984
1301,2009,4,16.75,1984
1301,2010,5,16.75,1984
1304,2000,2,20.25,1980
1304,2001,2,20.25,1980
1304,2002,2,20.25,1980
1304,2003,3,20.25,1980
1304,2004,3,20.25,1980
1304,2005,3,20.25,1980
1304,2006,5,20.25,1980
1304,2007,5,20.25,1980
1304,2008,3,20.25,1980
1304,2009,5,20.25,1980
1304,2010,4,20.25,1980
1305,2000,3,19.9166666666667,1981
1305,2001,3,19.9166666666667,1981
1305,2002,3,19.9166666666667,1981
1305,2003,3,19.9166666666667,1981
1305,2004,3,19.9166666666667,1981
1305,2005,3,19.9166666666667,1981
1305,2006,2,19.9166666666667,1981
1305,2007,2,19.9166666666667,1981
1305,2008,2,19.9166666666667,1981
1305,2009,2,19.9166666666667,1981
1305,2010,2,19.9166666666667,1981
1306,2000,5,19.5,1981
1306,2001,4,19.5,1981
1306,2002,3,19.5,1981
1306,2003,3,19.5,1981
1306,2004,3,19.5,1981
1306,2005,5,19.5,1981
1306,2006,4,19.5,1981
1306,2007,3,19.5,1981
1306,2008,4,19.5,1981
1306,2009,4,19.5,1981
1306,2010,3,19.5,1981
1307,2000,2,16.4166666666667,1984
1307,2001,6,16.4166666666667,1984
1307,2002,3,16.4166666666667,1984
1307,2003,2,16.4166666666667,1984
1307,2004,2,16.4166666666667,1984
1307,2005,1,16.4166666666667,1984
1307,2006,2,16.4166666666667,1984
1307,2007,3,16.4166666666667,1984
1307,2008,3,16.4166666666667,1984
1307,2009,3,16.4166666666667,1984
1307,2010,2,16.4166666666667,1984
1308,2000,6,17.8333333333333,1983
1308,2001,5,17.8333333333333,1983
1308,2002,4,17.8333333333333,1983
1308,2003,5,17.8333333333333,1983
1308,2004,2,17.8333333333333,1983
1308,2005,3,17.8333333333333,1983
1308,2006,3,17.8333333333333,1983
